city_slug,source_id,name,category_slug,category_source,address,postal_code,latitude,longitude,phone,website,social_url,website_status,source_timestamp,duplicate_status,duplicate_reason,review_reason,raw_tags
ghent,osm:node/260203053,Il Mezzogiorno,restaurant,amenity=restaurant,Baudelokaai 17,9000,51.0593897,3.7298767,+32 9 224 33 29,https://www.ilmezzogiorno.be/,,WEBSITE_PRESENT,2026-08-19T11:24:52.893785+00:00,clean,,,"{""addr:housenumber"": ""17"", ""addr:postcode"": ""9000"", ""addr:street"": ""Baudelokaai"", ""amenity"": ""restaurant"", ""name"": ""Il Mezzogiorno"", ""phone"": ""+32 9 224 33 29"", ""website"": ""https://www.ilmezzogiorno.be/""}"
ghent,osm:node/275223798,Colmar,restaurant,amenity=restaurant,Antwerpsesteenweg 1104,9041,51.0812179,3.7893571,+32 9 355 93 55,https://www.colmar.be,,WEBSITE_PRESENT,2026-08-19T11:24:52.893785+00:00,clean,,,"{""addr:housenumber"": ""1104"", ""addr:postcode"": ""9041"", ""addr:street"": ""Antwerpsesteenweg"", ""amenity"": ""restaurant"", ""name"": ""Colmar"", ""phone"": ""+32 9 355 93 55"", ""website"": ""https://www.colmar.be""}"
ghent,osm:node/305242949,Van De Velde,car-dealers,shop=car,,,51.0302885,3.8645459,,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""name"": ""Van De Velde"", ""shop"": ""car""}"
ghent,osm:node/305242957,de Wastobbe,bars-pubs,amenity=pub,,,51.029233,3.8521791,,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""de Wastobbe""}"
ghent,osm:node/305242967,Shooters,bars-pubs,amenity=pub,,,51.0296027,3.8494601,,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""Shooters""}"
ghent,osm:node/305242969,St.- Hubert,bars-pubs,amenity=pub,Dorpsstraat 8,,51.0295752,3.8492979,+32 9 369 63 22,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""addr:housenumber"": ""8"", ""addr:street"": ""Dorpsstraat"", ""amenity"": ""pub"", ""name"": ""St.- Hubert"", ""phone"": ""+32 9 369 63 22""}"
ghent,osm:node/305242971,Carpe Diem,fast-food,amenity=fast_food,,,51.0296272,3.8496436,,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""amenity"": ""fast_food"", ""name"": ""Carpe Diem""}"
ghent,osm:node/305242977,Boldershof,bars-pubs,amenity=pub,,,51.0291923,3.8481539,,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""amenity"": ""pub"", ""name"": ""Boldershof""}"
ghent,osm:node/305242979,Dult,pastry-shops,shop=bakery,Dorpsstraat 13,,51.0294181,3.8506089,+32 9 369 09 54,https://www.bakkerijdult.be/,,WEBSITE_PRESENT,2026-08-19T11:24:52.893785+00:00,clean,,,"{""addr:housenumber"": ""13"", ""addr:street"": ""Dorpsstraat"", ""name"": ""Dult"", ""phone"": ""+32 9 369 09 54"", ""shop"": ""bakery"", ""website"": ""https://www.bakkerijdult.be/""}"
ghent,osm:node/309512008,Het Natuurpuntcafé,cafe,amenity=cafe,,,51.0667945,3.6823929,,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""amenity"": ""cafe"", ""name"": ""Het Natuurpuntcafé""}"
ghent,osm:node/314251389,SMØRBRØD,pastry-shops,shop=bakery,,,51.0454842,3.7300126,,https://smorbrod.gent/,,WEBSITE_PRESENT,2026-08-19T11:24:52.893785+00:00,clean,,,"{""name"": ""SMØRBRØD"", ""shop"": ""bakery"", ""website"": ""https://smorbrod.gent/""}"
ghent,osm:node/346358318,Ibis Gent Centrum Opera,hotel,tourism=hotel,Nederkouter 24,,51.0484105,3.7212853,,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""addr:housenumber"": ""24"", ""addr:street"": ""Nederkouter"", ""brand"": ""Ibis"", ""name"": ""Ibis Gent Centrum Opera"", ""operator"": ""Ibis"", ""tourism"": ""hotel""}"
ghent,osm:node/346358323,Just Waldo,clothing-store,shop=clothes,Walpoortstraat 30,,51.0488,3.7269118,,https://justwaldo.com/,https://www.instagram.com/justwaldo_/,WEBSITE_PRESENT,2026-08-19T11:24:52.893785+00:00,clean,,,"{""addr:housenumber"": ""30"", ""addr:street"": ""Walpoortstraat"", ""contact:instagram"": ""https://www.instagram.com/justwaldo_/"", ""name"": ""Just Waldo"", ""shop"": ""clothes"", ""website"": ""https://justwaldo.com/""}"
ghent,osm:node/346358326,REVUE,cafe,amenity=cafe,,,51.0490221,3.7213892,,https://www.revue-gent.be/,,WEBSITE_PRESENT,2026-08-19T11:24:52.893785+00:00,clean,,,"{""amenity"": ""cafe"", ""name"": ""REVUE"", ""website"": ""https://www.revue-gent.be/""}"
ghent,osm:node/354446813,Verhamme,pharmacy,amenity=pharmacy,,,51.0055038,3.8863263,,,,NO_WEBSITE,2026-08-19T11:24:52.893785+00:00,clean,,,"{""amenity"": ""pharmacy"", ""name"": ""Verhamme""}"
